sor_id_account_id,transaction_date_transaction_id,category_id_transaction_date,transaction_id,account_id,sor_id,sor_cust_id,transaction_display_name,transaction_logo_url,category_id,category_display_name,transaction_type,transaction_amount,transaction_date,transaction_metadata,created_at,modified_at,ttl
7-98765432109,20240701~d8d725cbedc04cf0aaf4c6567b669cd7,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240701,d8d725cbedc04cf0aaf4c6567b669cd7,98765432109,7,555222222,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-284.89,2024-07-01T11:26:57Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1719833217,1719833217,0
7-98765432109,20240705~62146723ac5d47d689d84f3cd3fb5784,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240705,62146723ac5d47d689d84f3cd3fb5784,98765432109,7,555111111,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-426.4,2024-07-05T21:56:19Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1720216579,1720216579,0
7-98765432109,20240706~0b4f9fe781b341e5a4a25d69186d73ae,91452010-672d-43ff-b791-82cc0408419a~20240706,0b4f9fe781b341e5a4a25d69186d73ae,98765432109,7,555111111,Target,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-116.43,2024-07-06T10:53:45Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1720263225,1720263225,0
7-98765432109,20240706~3ef4dbb298e54e0eb8e19d4f82f42a07,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240706,3ef4dbb298e54e0eb8e19d4f82f42a07,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-189.66,2024-07-06T18:20:04Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1720290004,1720290004,0
7-98765432109,20240717~d303d3c698274db8b9697d0d35aefd7c,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240717,d303d3c698274db8b9697d0d35aefd7c,98765432109,7,555111111,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-448.4,2024-07-17T09:06:51Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1721207211,1721207211,0
7-98765432109,20240722~5f71dd8ffcad4342b96b3132b9849c5b,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240722,5f71dd8ffcad4342b96b3132b9849c5b,98765432109,7,555111111,Microsoft 365,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,CREDIT_POSTED,32.68,2024-07-22T21:47:48Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1721684868,1721684868,0
7-98765432109,20240805~44c9263acd0a4726803ac8ad819b4243,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240805,44c9263acd0a4726803ac8ad819b4243,98765432109,7,555111111,Kroger,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-299.46,2024-08-05T02:46:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722825989,1722825989,0
7-98765432109,20240822~f29865b173654afc9e2485b190fd0574,91452010-672d-43ff-b791-82cc0408419a~20240822,f29865b173654afc9e2485b190fd0574,98765432109,7,555111111,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-58.2,2024-08-22T23:04:16Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724367856,1724367856,0
7-98765432109,20240825~d4fce338706f42b083ba143e5ebe59cb,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240825,d4fce338706f42b083ba143e5ebe59cb,98765432109,7,555111111,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-420.42,2024-08-25T13:59:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724594361,1724594361,0
7-98765432109,20240803~d2ec96ca3cc7465dae8b4921dc802306,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240803,d2ec96ca3cc7465dae8b4921dc802306,98765432109,7,555222222,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-360.44,2024-08-03T22:19:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722723566,1722723566,0
7-98765432109,20240815~f53fb0af072942dc9de5caaa426123ba,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240815,f53fb0af072942dc9de5caaa426123ba,98765432109,7,555111111,Exxon,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-50.49,2024-08-15T09:18:06Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723713486,1723713486,0
7-98765432109,20240821~f4e45fd27315459c92d6721670bca546,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240821,f4e45fd27315459c92d6721670bca546,98765432109,7,555111111,Microsoft 365,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-34.4,2024-08-21T16:18:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724257129,1724257129,0
7-98765432109,20240819~63c1e5d461004bdbb4b728c3134022a3,91452010-672d-43ff-b791-82cc0408419a~20240819,63c1e5d461004bdbb4b728c3134022a3,98765432109,7,555222222,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-151.42,2024-08-19T05:12:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724044328,1724044328,0
7-98765432109,20240824~ba658d052952403e9004a56a2587f5d9,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240824,ba658d052952403e9004a56a2587f5d9,98765432109,7,555111111,Costco,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,CREDIT_POSTED,217.1,2024-08-24T17:24:27Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724520267,1724520267,0
7-98765432109,20240819~236cee1324c243588d158ca9e8d0fea1,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240819,236cee1324c243588d158ca9e8d0fea1,98765432109,7,555222222,LensCrafters,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-292.57,2024-08-19T04:08:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724040509,1724040509,0
7-98765432109,20240810~0ab1bf15295b4f54bdb6b2619af0fd5c,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240810,0ab1bf15295b4f54bdb6b2619af0fd5c,98765432109,7,555222222,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-124.03,2024-08-10T18:56:17Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1723316177,1723316177,0
7-98765432109,20240831~3b783b4d770f4cb6ac88817b589f3ef3,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240831,3b783b4d770f4cb6ac88817b589f3ef3,98765432109,7,555111111,Starbucks,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,CREDIT_POSTED,65.75,2024-08-31T03:19:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1725074361,1725074361,0
7-98765432109,20240804~6e4152fe521040cda61d0887b38220d1,91452010-672d-43ff-b791-82cc0408419a~20240804,6e4152fe521040cda61d0887b38220d1,98765432109,7,555222222,Disney Store,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-112.75,2024-08-04T04:58:47Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722747527,1722747527,0
7-98765432109,20240823~d6b04ec2de0e4723b1cc4cf8b500f635,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240823,d6b04ec2de0e4723b1cc4cf8b500f635,98765432109,7,555222222,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-240.03,2024-08-23T19:48:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724442490,1724442490,0
7-98765432109,20240811~c3623b97f8aa47fc99c839917a75af62,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240811,c3623b97f8aa47fc99c839917a75af62,98765432109,7,555111111,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-463.95,2024-08-11T18:36:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723401367,1723401367,0
7-98765432109,20240806~ca39181b1b444314b0df0d47f7194fe9,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240806,ca39181b1b444314b0df0d47f7194fe9,98765432109,7,555222222,AT&T,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-162.31,2024-08-06T23:45:45Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722987945,1722987945,0
7-98765432109,20240812~3502244c41eb444b9e954f2b4b796936,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240812,3502244c41eb444b9e954f2b4b796936,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-235.85,2024-08-12T04:52:56Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723438376,1723438376,0
7-98765432109,20240826~4ab7c8e723cb44ea9927e2b0493349c6,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240826,4ab7c8e723cb44ea9927e2b0493349c6,98765432109,7,555222222,Nordstrom,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-162.58,2024-08-26T20:10:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724703039,1724703039,0
7-98765432109,20240806~46c528811aba4094be55596c74437b73,91452010-672d-43ff-b791-82cc0408419a~20240806,46c528811aba4094be55596c74437b73,98765432109,7,555111111,Target,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-94.99,2024-08-06T21:16:06Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722978966,1722978966,0
7-98765432109,20240821~f684690daa8041489e48b55001ad68ab,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240821,f684690daa8041489e48b55001ad68ab,98765432109,7,555111111,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-59.54,2024-08-21T21:13:47Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724274827,1724274827,0
7-98765432109,20240825~2e429f3227ea4cfe8e2716d9284492f3,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240825,2e429f3227ea4cfe8e2716d9284492f3,98765432109,7,555222222,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-57.58,2024-08-25T11:45:03Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724586303,1724586303,0
7-98765432109,20240823~376596a6e4f84649835e309ab58ca8df,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240823,376596a6e4f84649835e309ab58ca8df,98765432109,7,555111111,Amazon Prime,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-14.1,2024-08-23T17:30:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724434200,1724434200,0
7-98765432109,20240820~c7a358be28184cfa91548c46d66ac1f8,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240820,c7a358be28184cfa91548c46d66ac1f8,98765432109,7,555222222,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-408.26,2024-08-20T08:18:37Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724141917,1724141917,0
7-98765432109,20240817~8b7375b71feb480eb371ab8c7fe7af7a,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240817,8b7375b71feb480eb371ab8c7fe7af7a,98765432109,7,555111111,Verizon,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-258.82,2024-08-17T16:16:03Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723911363,1723911363,0
7-98765432109,20240806~9acb869f9c63407a9d75007d236ac3c1,91452010-672d-43ff-b791-82cc0408419a~20240806,9acb869f9c63407a9d75007d236ac3c1,98765432109,7,555222222,Carter's,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-131.3,2024-08-06T13:49:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722952150,1722952150,0
7-98765432109,20240804~f316cc4ad7ff420e8d176ec9ae14b613,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240804,f316cc4ad7ff420e8d176ec9ae14b613,98765432109,7,555222222,HBO Max,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-35.49,2024-08-04T01:54:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722736469,1722736469,0
7-98765432109,20240806~3c9f158697c34b25abb01de5a77d9e36,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240806,3c9f158697c34b25abb01de5a77d9e36,98765432109,7,555111111,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-302.75,2024-08-06T14:58:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722956288,1722956288,0
7-98765432109,20240823~2179eeefc56a4a3b846a9e68d4e4c6fd,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240823,2179eeefc56a4a3b846a9e68d4e4c6fd,98765432109,7,555111111,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-126.8,2024-08-23T10:13:05Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724407985,1724407985,0
7-98765432109,20240828~26f602b8522a4005bb033e76a7e34d62,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240828,26f602b8522a4005bb033e76a7e34d62,98765432109,7,555222222,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-667.24,2024-08-28T04:05:16Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724817916,1724817916,0
7-98765432109,20240805~ff65501e36c64faf9261d16f892f3252,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240805,ff65501e36c64faf9261d16f892f3252,98765432109,7,555111111,Uber,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-206.35,2024-08-05T02:39:10Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722825550,1722825550,0
7-98765432109,20240825~e6da262c13af43d5a02a6effeef53a9d,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240825,e6da262c13af43d5a02a6effeef53a9d,98765432109,7,555111111,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-58.81,2024-08-25T05:38:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724564301,1724564301,0
7-98765432109,20240801~7259432e1a224998829981fd14ff3ec4,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240801,7259432e1a224998829981fd14ff3ec4,98765432109,7,555111111,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-33.25,2024-08-01T02:09:08Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722478148,1722478148,0
7-98765432109,20240817~dd8d7af22b4f41fa96e169e900b0d0f2,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240817,dd8d7af22b4f41fa96e169e900b0d0f2,98765432109,7,555222222,BP,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-92.46,2024-08-17T18:20:29Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1723918829,1723918829,0
7-98765432109,20240806~62a200a4c0414239a3895e9ce1806660,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240806,62a200a4c0414239a3895e9ce1806660,98765432109,7,555222222,Sweetgreen,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-89.27,2024-08-06T13:39:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1722951547,1722951547,0
7-98765432109,20240818~62a2d3ace6714f498c52b39f14b0c5c3,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240818,62a2d3ace6714f498c52b39f14b0c5c3,98765432109,7,555111111,Verizon,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,DEBIT_POSTED,-317.94,2024-08-18T02:23:54Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723947834,1723947834,0
7-98765432109,20240825~65092f967201467fac8ee888ba6206a0,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3~20240825,65092f967201467fac8ee888ba6206a0,98765432109,7,555222222,The French Laundry,,3ae529db-b734-46c9-a96f-ccc4b3c7b0f3,Dining,DEBIT_POSTED,-108.29,2024-08-25T16:36:39Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724603799,1724603799,0
7-98765432109,20240811~94f776b10478400a945ba4315c1880e3,91452010-672d-43ff-b791-82cc0408419a~20240811,94f776b10478400a945ba4315c1880e3,98765432109,7,555222222,BabyGap,,91452010-672d-43ff-b791-82cc0408419a,Kids,DEBIT_POSTED,-44.99,2024-08-11T04:33:40Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1723350820,1723350820,0
7-98765432109,20240821~805b38e783a0451dabe8b9073bd6ae01,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240821,805b38e783a0451dabe8b9073bd6ae01,98765432109,7,555222222,United Airlines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-403.85,2024-08-21T22:20:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724278807,1724278807,0
7-98765432109,20240819~1d22333e218c401282e40aa3ba0fc118,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240819,1d22333e218c401282e40aa3ba0fc118,98765432109,7,555111111,Mobil,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-60.87,2024-08-19T10:45:26Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724064326,1724064326,0
7-98765432109,20240820~b584b29949b24b7c87fd27bc9d2ae5ed,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240820,b584b29949b24b7c87fd27bc9d2ae5ed,98765432109,7,555111111,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-433.98,2024-08-20T09:36:49Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1724146609,1724146609,0
7-98765432109,20240829~cd8f645f3f524c8198f4136ddd118843,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240829,cd8f645f3f524c8198f4136ddd118843,98765432109,7,555222222,Whole Foods,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-146.68,2024-08-29T19:12:00Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1724958720,1724958720,0
7-98765432109,20240815~ffa1d7a17c6245c6a653e26e14539312,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240815,ffa1d7a17c6245c6a653e26e14539312,98765432109,7,555111111,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-50.88,2024-08-15T06:27:03Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723703223,1723703223,0
7-98765432109,20240830~9e849e2b43ee456aa6da53e79ec8a732,5679fe01-009f-40ed-9fd8-0c5986acb2fe~20240830,9e849e2b43ee456aa6da53e79ec8a732,98765432109,7,555111111,Comcast,,5679fe01-009f-40ed-9fd8-0c5986acb2fe,Utilities,CREDIT_POSTED,207.17,2024-08-30T12:56:19Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1725022579,1725022579,0
7-98765432109,20240809~a0387984ecab414eb59dad83d5fcb94b,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240809,a0387984ecab414eb59dad83d5fcb94b,98765432109,7,555222222,Lyft,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,CREDIT_POSTED,516.79,2024-08-09T14:25:55Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1723213555,1723213555,0
7-98765432109,20240818~52bb7661446640bc9b0acffcd45a621f,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240818,52bb7661446640bc9b0acffcd45a621f,98765432109,7,555111111,New York Times,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-23.08,2024-08-18T06:17:13Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1723961833,1723961833,0
7-98765432109,20240803~7b6adb87a61340c0a880f8e77ee12a69,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240803,7b6adb87a61340c0a880f8e77ee12a69,98765432109,7,555111111,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-501.85,2024-08-03T18:29:25Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1722709765,1722709765,0
7-98765432109,20240915~65793c0e6ac74a9a87bed89f3f514807,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240915,65793c0e6ac74a9a87bed89f3f514807,98765432109,7,555111111,Apple Store,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-486.27,2024-09-15T17:50:31Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1726422631,1726422631,0
7-98765432109,20240917~1454317b1a38421195ff32f812863539,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8~20240917,1454317b1a38421195ff32f812863539,98765432109,7,555222222,Microsoft 365,,fe3ad80a-3d4a-4ca0-8e85-aca2340735c8,Subscriptions,DEBIT_POSTED,-20.04,2024-09-17T02:05:12Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1726538712,1726538712,0
7-98765432109,20240906~5230c5ba27fb4b6c996ee32308af9e23,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240906,5230c5ba27fb4b6c996ee32308af9e23,98765432109,7,555111111,Delta Air Lines,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-521.72,2024-09-06T15:53:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1725637987,1725637987,0
7-98765432109,20240925~4a8b3a80b3344cea905ae565f77042bf,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240925,4a8b3a80b3344cea905ae565f77042bf,98765432109,7,555111111,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-166.99,2024-09-25T03:53:30Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1727236410,1727236410,0
7-98765432109,20240902~d72eaa259998475fa5aceba96cedf865,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240902,d72eaa259998475fa5aceba96cedf865,98765432109,7,555222222,Tiffany & Co.,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-305.26,2024-09-02T04:54:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1725252861,1725252861,0
7-98765432109,20240930~176ab58b10064a81bac5cc3dbf582003,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240930,176ab58b10064a81bac5cc3dbf582003,98765432109,7,555111111,Wegmans,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-199.04,2024-09-30T03:28:21Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1727666901,1727666901,0
7-98765432109,20240929~552429bbc7fa4d6b8efb68d83c37601b,818e5e04-1c30-4ec3-80b2-ea506235bc65~20240929,552429bbc7fa4d6b8efb68d83c37601b,98765432109,7,555222222,Marriott,,818e5e04-1c30-4ec3-80b2-ea506235bc65,Travel,DEBIT_POSTED,-284.54,2024-09-29T16:55:42Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1727628942,1727628942,0
7-98765432109,20240929~c71e8219993241eda0bfec582625d29b,d7bc3757-76c9-459f-871c-96aa53cca4ef~20240929,c71e8219993241eda0bfec582625d29b,98765432109,7,555222222,Shell,,d7bc3757-76c9-459f-871c-96aa53cca4ef,Fuel,DEBIT_POSTED,-71.72,2024-09-29T07:42:43Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1727595763,1727595763,0
7-98765432109,20240928~0352811d08954a97a53aac69f6d7e620,b5c53165-295a-41f2-842b-b6ad44e3f62c~20240928,0352811d08954a97a53aac69f6d7e620,98765432109,7,555111111,Gucci,,b5c53165-295a-41f2-842b-b6ad44e3f62c,Luxury Retail,DEBIT_POSTED,-724.45,2024-09-28T12:35:07Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""1111""}]",1727526907,1727526907,0
7-98765432109,20240913~aef2132218164cf68f8a357f645cf585,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b~20240913,aef2132218164cf68f8a357f645cf585,98765432109,7,555222222,CVS Pharmacy,,79ab14a4-37d7-419d-9f23-2e2e7ac69a8b,Healthcare,DEBIT_POSTED,-297.54,2024-09-13T01:04:20Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1726189460,1726189460,0
7-98765432109,20240909~3c44d55b48ec4aa09abca98558587538,9aed0775-9cb6-4f1b-ba90-909b1faa9716~20240909,3c44d55b48ec4aa09abca98558587538,98765432109,7,555222222,Trader Joe's,,9aed0775-9cb6-4f1b-ba90-909b1faa9716,Grocery,DEBIT_POSTED,-158.39,2024-09-09T03:10:46Z,"[{""metadata_name"": ""transacting_card_last_four"", ""metadata_value"": ""2222""}]",1725851446,1725851446,0
